"","Date","EUA","NZU","CCA","HBEA"
"3292",2017-10-06,6.98,10.93335866,12.9892626076769,1.764379955
"3293",2017-10-09,6.94,10.96339536,12.9892626076769,1.815821017
"3294",2017-10-10,7.36,10.99343206,12.9892626076769,1.565683345
"3295",2017-10-11,7.35,11.02346875,13.0147817876527,1.572226521
"3296",2017-10-12,7.4,11.05350545,13.0317945743032,1.804069336
"3297",2017-10-13,7.32,11.03548343,13.0658201476042,1.796561379
"3298",2017-10-16,7.36,11.03548343,13.1168585075558,1.804954197
"3299",2017-10-17,7.4,11.03548343,13.1168585075558,1.793618382
"3300",2017-10-18,7.79,11.03548343,13.0998457209053,1.920863215
"3301",2017-10-19,7.64,11.03548343,13.057313754279,1.868655342
"3302",2017-10-20,7.57,11.34185777,12.9892626076769,1.796715732
"3303",2017-10-23,7.44,11.34185777,12.9382242477253,1.768023003
"3304",2017-10-24,7.46,11.35387245,12.9212114610748,1.759954068
"3305",2017-10-25,7.39,11.36588713,12.9552370343758,1.774467854
"3306",2017-10-26,7.2,11.38390915,12.9807562143516,1.765473288
"3307",2017-10-27,7.16,11.38390915,13.0488073609537,1.799699745
"3308",2017-10-30,7.14,11.41394585,13.0998457209053,1.740907595
"3309",2017-10-31,7.38,11.38390915,13.1593904741821,1.793029516
"3310",2017-11-01,7.49,11.12009038,13.17089793832,1.872270448
"3311",2017-11-02,7.67,11.13182662,13.0771852104277,1.79777201
"3312",2017-11-03,7.87,11.13182662,13.0175498381326,1.82004319
"3313",2017-11-06,7.92,11.26679342,12.9834724825354,1.847099994
"3314",2017-11-07,7.76,11.26679342,12.8812404157437,1.841276836
"3315",2017-11-08,7.7,11.26679342,12.889759754643,1.926710017
"3316",2017-11-09,7.55,11.29613403,12.889759754643,1.899113072
"3317",2017-11-10,7.4,11.29613403,12.9067984324416,1.93326366
"3318",2017-11-13,7.34,11.29613403,12.9238371102402,2.119731737
"3319",2017-11-14,7.38,11.29026591,12.9238371102402,2.105004094
"3320",2017-11-15,7.68,11.29026591,12.9323564491395,2.08286882
"3321",2017-11-16,7.51,11.26679342,12.9919918214347,2.075915248
"3322",2017-11-17,7.49,11.27852966,12.9919918214347,2.065088076
"3323",2017-11-20,7.43,11.29613403,12.9919918214347,2.048344333
"3324",2017-11-21,7.4,11.29613403,12.9919918214347,2.034788571
"3325",2017-11-22,7.37,11.29613403,12.9067984324416,1.98565963
"3326",2017-11-23,7.64,11.29613403,12.9067984324416,1.95428679
"3327",2017-11-24,7.75,11.30787027,12.9067984324416,1.973950289
"3328",2017-11-27,7.7,11.29613403,12.9238371102402,1.931517364
"3329",2017-11-28,7.59,11.32547464,12.9323564491395,1.92084124
"3330",2017-11-29,7.7,11.58954011,12.9323564491395,1.914795227
"3331",2017-11-30,7.53,11.64822132,12.9493951269381,1.924177085
"3332",2017-12-01,7.68,11.71954995,12.8334993379,1.918760028
"3333",2017-12-04,7.54,11.57268842,12.8166020379159,1.934174271
"3334",2017-12-05,7.43,11.64318196,12.7997047379319,1.972741553
"3335",2017-12-06,7.28,11.89578378,12.7912560879398,1.954699231
"3336",2017-12-07,7.35,11.89578378,12.5462452381708,1.947291953
"3337",2017-12-08,7.15,11.89578378,12.6307317380912,1.944844832
"3338",2017-12-11,7.21,11.9839007,12.6645263380593,1.949810742
"3339",2017-12-12,7.15,12.07201762,12.6645263380593,1.952940493
"3340",2017-12-13,7.07,12.18950684,12.6645263380593,1.956048324
"3341",2017-12-14,7.09,12.33636837,12.6898722880354,1.947648016
"3342",2017-12-15,7.18,12.27762376,12.6729749880513,1.943312516
"3343",2017-12-18,7.39,12.21887915,12.7574614879717,1.945079029
"3344",2017-12-19,7.5,12.21887915,12.7490128379797,1.967279606
"3345",2017-12-20,7.77,12.21887915,12.7236668880036,1.981271061
"3346",2017-12-21,7.98,12.33636837,12.7236668880036,1.977099466
"3347",2017-12-22,8.15,12.33636837,12.7236668880036,1.995318369
"3348",2017-12-25,8.15,12.33636837,12.7236668880036,2.008194281
"3349",2017-12-26,8.15,12.33636837,13.0531642376929,2.001817432
"3350",2017-12-27,8.14,12.24825145,13.0531642376929,2.022622097
"3351",2017-12-28,8.17,12.16013454,13.0531642376929,2.009652455
"3352",2017-12-29,8.09,12.10138992,13.0531642376929,2.018059819
"3353",2018-01-01,8.09,12.10138992,13.0531642376929,2.018059819
"3354",2018-01-02,7.77,12.10138992,12.6890446329768,1.939526564
"3355",2018-01-03,7.8,12.25039027,12.6726505184639,1.937517866
"3356",2018-01-04,7.74,12.28012423,12.6726505184639,1.942823917
"3357",2018-01-05,7.75,12.28012423,12.656256403951,1.885305127
"3358",2018-01-08,7.62,12.39906005,12.6480593466945,1.699701337
"3359",2018-01-09,7.75,12.63693171,12.5906799458994,1.931883843
"3360",2018-01-10,7.85,12.60719775,12.5414976023608,1.858272051
"3361",2018-01-11,7.78,12.63693171,12.5005123160785,1.942147747
"3362",2018-01-12,7.83,12.67855925,12.5169064305914,1.894256466
"3363",2018-01-15,7.75,12.60719775,12.5169064305914,1.894256466
"3364",2018-01-16,8.01,12.72613358,12.5414976023608,1.912757762
"3365",2018-01-17,8.15,12.66666567,12.5578917168736,1.897619524
"3366",2018-01-18,8.47,12.66666567,12.5906799458994,1.886251827
"3367",2018-01-19,8.73,12.72613358,12.6152711176688,1.862088283
"3368",2018-01-22,8.72,12.72613358,12.5988770031559,1.852155503
"3369",2018-01-23,8.98,12.63693171,12.5988770031559,1.922151601
"3370",2018-01-24,9.43,12.63693171,12.5906799458994,1.885492957
"3371",2018-01-25,9.21,12.60719775,12.5742858313865,1.911008837
"3372",2018-01-26,9.05,12.63693171,12.5578917168736,1.900324153
"3373",2018-01-29,8.97,12.63693171,12.5660887741301,1.90336969
"3374",2018-01-30,8.85,12.61909134,12.5660887741301,1.850779319
"3375",2018-01-31,9.23,12.67855925,12.5251034878479,1.89882977
"3376",2018-02-01,9.23,12.64297272,12.3665754223424,1.897808475
"3377",2018-02-02,8.92,12.67258155,12.3746740310015,1.906949129
"3378",2018-02-05,9.04,12.67258155,12.3827726396605,1.919528655
"3379",2018-02-06,8.78,12.67258155,12.3989698569786,1.881695749
"3380",2018-02-07,8.97,12.70219039,12.3908712483195,1.885643115
"3381",2018-02-08,9.09,12.73179922,12.3584768136834,1.922842426
"3382",2018-02-09,9.21,12.76140806,12.3665754223424,1.923412537
"3383",2018-02-12,9.45,12.73179922,12.3260823790473,1.847282822
"3384",2018-02-13,9.87,12.74364276,12.3260823790473,1.813103858
"3385",2018-02-14,9.58,12.76140806,12.3179837703882,1.891415048
"3386",2018-02-15,9.52,12.73179922,12.3179837703882,1.891415048
"3387",2018-02-16,9.48,12.73179922,12.3422795963653,1.891415048
"3388",2018-02-19,9.85,12.68442509,12.3422795963653,1.891415048
"3389",2018-02-20,9.7,12.55414621,12.3098851617292,1.891415048
"3390",2018-02-21,9.53,12.55414621,12.2693921184341,1.891415048
"3391",2018-02-22,9.69,12.58375505,12.2693921184341,2.097296442
"3392",2018-02-23,9.78,12.49492854,12.3098851617292,1.891903138
"3393",2018-02-26,9.6,12.49492854,12.3503782050244,1.816449622
"3394",2018-02-27,10.13,12.34688436,12.3989698569786,1.833628543
"3395",2018-02-28,10.07,12.40610203,12.3341809877063,1.910481379
"3396",2018-03-01,9.97,12.41229736,12.3295761561555,1.825109038
"3397",2018-03-02,10.1,12.29464525,12.3133636957266,1.849739608
"3398",2018-03-05,10.32,12.29464525,12.2728325446544,1.922100437
"3399",2018-03-06,10.44,12.32405828,12.3133636957266,1.935009456
"3400",2018-03-07,10.61,12.32405828,12.3376823863699,1.903799249
"3401",2018-03-08,11.08,12.32405828,12.321469925941,1.876439509
"3402",2018-03-09,11.09,12.32405828,12.321469925941,1.885365884
"3403",2018-03-12,11.06,12.2358192,12.3133636957266,1.840472647
"3404",2018-03-13,11.38,12.29464525,12.3133636957266,1.89820516
"3405",2018-03-14,11.17,12.30641046,12.321469925941,1.851412106
"3406",2018-03-15,11.16,12.31229307,12.2890450050833,1.851412106
"3407",2018-03-16,11.14,12.31817567,12.2890450050833,1.862371364
"3408",2018-03-19,11.04,12.31229307,12.3133636957266,1.898818293
"3409",2018-03-20,11.52,12.32405828,12.321469925941,1.836555035
"3410",2018-03-21,12.62,12.31229307,12.321469925941,1.924065158
"3411",2018-03-22,12.3,12.32405828,12.3133636957266,1.989846483
"3412",2018-03-23,12.58,12.32405828,12.3295761561555,1.918609477
"3413",2018-03-26,12.95,12.32405828,12.2890450050833,1.923579627
"3414",2018-03-27,13.64,12.3534713,12.2323013935822,1.906687739
"3415",2018-03-28,12.96,12.32405828,12.2241951633678,1.899254742
"3416",2018-03-29,13.25,12.38288433,12.2241951633678,1.926708313
"3417",2018-03-30,13.25,12.38288433,12.2241951633678,1.873430049
"3418",2018-04-02,13.25,12.38288433,12.283831447586,1.842141386
"3419",2018-04-03,13.28,12.41554023,12.267539893942,1.939311868
"3420",2018-04-04,13.02,12.47466185,12.267539893942,1.998371986
"3421",2018-04-05,12.61,12.50422266,12.251248340298,1.998371986
"3422",2018-04-06,12.95,12.53378347,12.251248340298,1.998371986
"3423",2018-04-09,13.3,12.54560779,12.275685670764,2.00424995
"3424",2018-04-10,13.34,12.56334428,12.308268778052,1.998555848
"3425",2018-04-11,13.39,12.53378347,12.283831447586,1.963026346
"3426",2018-04-12,13.56,12.56334428,12.275685670764,1.933560835
"3427",2018-04-13,13.9,12.56334428,12.267539893942,1.972090899
"3428",2018-04-16,13.96,12.5751686,12.275685670764,1.985344202
"3429",2018-04-17,13.7,12.5751686,12.283831447586,1.977553076
"3430",2018-04-18,13.84,12.59290509,12.283831447586,1.965329902
"3431",2018-04-19,13.41,12.59290509,12.283831447586,2.009203762
"3432",2018-04-20,13,12.6224659,12.291977224408,1.976245177
"3433",2018-04-23,12.85,12.60472941,12.283831447586,1.956207389
"3434",2018-04-24,13.17,12.56925644,12.267539893942,1.970057809
"3435",2018-04-25,13.21,12.56925644,12.25939411712,1.985486562
"3436",2018-04-26,13.44,12.5751686,12.234956786654,2.00581733
"3437",2018-04-27,13.51,12.74070914,12.234956786654,1.995946522
"3438",2018-04-30,13.54,12.71114833,12.234956786654,1.995946522
"3439",2018-05-01,13.54,12.65573525,12.7156374972118,1.995946522
"3440",2018-05-02,13.02,12.63807608,12.7156374972118,2.041939393
"3441",2018-05-03,12.92,12.62630331,12.6987058893593,2.012730852
"3442",2018-05-04,12.99,12.62630331,12.7071716932856,2.063034379
"3443",2018-05-07,13.57,12.62630331,12.7071716932856,1.978261213
"3444",2018-05-08,13.54,12.56743942,12.7071716932856,2.068764779
"3445",2018-05-09,13.96,12.53800748,12.7071716932856,2.048660097
"3446",2018-05-10,14.56,12.53800748,12.6987058893593,2.057917255
"3447",2018-05-11,14.61,12.53800748,12.6987058893593,2.058035618
"3448",2018-05-14,14.62,12.50857554,12.6902400854331,2.057866314
"3449",2018-05-15,14.29,12.52034832,12.7071716932856,2.053216631
"3450",2018-05-16,15.14,12.4791436,12.7495007129168,2.05685786
"3451",2018-05-17,15.27,12.50857554,12.757966516843,2.062255266
"3452",2018-05-18,15.22,12.4791436,12.7664323207693,2.05911497
"3453",2018-05-21,15.53,12.4791436,12.7664323207693,2.060874058
"3454",2018-05-22,15.93,12.4791436,12.7664323207693,2.048850632
"3455",2018-05-23,15.98,12.44971165,12.8087613404005,2.061766627
"3456",2018-05-24,16.26,12.44971165,12.8341587521792,2.117283074
"3457",2018-05-25,15.97,12.36141583,12.8595561639579,2.232248036
"3458",2018-05-28,16.28,12.36141583,12.8595561639579,2.29244622
"3459",2018-05-29,16.27,12.33198388,12.8764877718104,2.254139443
"3460",2018-05-30,15.82,12.33198388,12.8849535757366,2.243311622
"3461",2018-05-31,14.89,12.36141583,12.9272825953678,2.223360108
"3462",2018-06-01,15.27,12.24375323,13.0498605518361,2.247114164
"3463",2018-06-04,16.1,12.24375323,13.0412976512115,2.211945611
"3464",2018-06-05,15.73,12.30318893,12.9899202474641,2.21742408
"3465",2018-06-06,15.89,12.21403538,12.972794446215,2.193408038
"3466",2018-06-07,15.97,12.27347108,12.972794446215,2.201953869
"3467",2018-06-08,15.78,12.25564037,12.8957283405939,2.225254216
"3468",2018-06-11,15.45,12.25564037,12.9299799430922,2.202920173
"3469",2018-06-12,15.1,12.18431754,12.9471057443413,2.169288682
"3470",2018-06-13,15.28,12.13676898,12.9385428437167,2.165166437
"3471",2018-06-14,14.89,12.15459969,12.9556686449659,2.179269645
"3472",2018-06-15,14.51,12.15459969,12.912854141843,2.223097696
"3473",2018-06-18,14.58,12.15459969,12.972794446215,2.223097696
"3474",2018-06-19,14.22,12.18431754,12.9813573468396,2.233554321
"3475",2018-06-20,14.46,12.19620467,13.0241718499624,2.233523896
"3476",2018-06-21,14.79,12.18431754,13.0241718499624,2.223069881
"3477",2018-06-22,15.08,12.36262462,13.032734750587,2.237815166
"3478",2018-06-25,15,12.33290677,13.0412976512115,2.217800687
"3479",2018-06-26,14.99,12.42206032,13.0412976512115,2.180636252
"3480",2018-06-27,15.22,12.43394746,13.0412976512115,2.22905526
"3481",2018-06-28,14.97,12.54093171,13.0498605518361,2.226041106
"3482",2018-06-29,14.95,12.54093171,13.0412976512115,2.225110565
"3483",2018-07-02,15.03,12.29711973,13.0415503013874,2.291486129
"3484",2018-07-03,15.06,12.45976468,13.0501077490918,2.173987642
"3485",2018-07-04,15.49,12.5468959,13.0501077490918,2.044385091
"3486",2018-07-05,15.65,12.51785216,13.0501077490918,2.136712755
"3487",2018-07-06,15.67,12.51785216,13.0586651967961,2.254425991
"3488",2018-07-09,15.97,12.51785216,13.0757800922047,2.288091343
"3489",2018-07-10,16.03,12.51785216,13.0757800922047,2.338688328
"3490",2018-07-11,16.28,12.66307086,13.0672226445004,2.381597196
"3491",2018-07-12,16.05,12.66307086,13.0672226445004,2.392794395
"3492",2018-07-13,16.02,12.77924582,13.0843375399091,2.534265101
"3493",2018-07-14,16.02,12.77924582,13.0843375399091,2.534265101
"3494",2018-07-16,15.9,12.75020208,13.0757800922047,2.545496769
"3495",2018-07-17,16.03,12.89542078,13.0672226445004,2.496111138
"3496",2018-07-18,16.38,13.01159575,13.0672226445004,2.565964667
"3497",2018-07-19,16.83,13.06968323,13.0757800922047,2.50071731
"3498",2018-07-20,17.02,13.12777071,13.0757800922047,2.575420957
"3499",2018-07-23,17.35,13.15681445,13.0843375399091,2.578876831
"3500",2018-07-24,17.06,13.27298941,13.0843375399091,2.63156418
"3501",2018-07-25,17.29,13.36012063,13.0843375399091,2.786124121
"3502",2018-07-26,17.24,13.24394567,13.0843375399091,2.825597508
"3503",2018-07-27,17.08,13.21490193,13.0843375399091,2.785962708
"3504",2018-07-30,17.01,13.21490193,13.0843375399091,3.005214482
"3505",2018-07-31,17.35,13.18585819,13.0757800922047,3.120510877
"3506",2018-08-01,17.74,13.11237853,13.2392913364263,3.13896492
"3507",2018-08-02,17.6,13.11237853,13.2392913364263,3.198890921
"3508",2018-08-03,17.63,13.11237853,13.2392913364263,3.185043015
"3509",2018-08-06,17.54,13.08349664,13.2479501273592,3.213896686
"3510",2018-08-07,17.48,13.11237853,13.2566089182921,3.340853882
"3511",2018-08-08,17.35,13.14126042,13.2566089182921,3.546427838
"3512",2018-08-09,17.55,13.14126042,13.265267709225,3.645650581
"3513",2018-08-10,17.84,13.14126042,13.2566089182921,3.737773012
"3514",2018-08-13,18.01,13.14126042,13.265267709225,3.647658629
"3515",2018-08-14,18.08,13.77666202,13.2912440820238,3.657786478
"3516",2018-08-15,18.05,13.97883526,13.3258792457554,3.711082548
"3517",2018-08-16,17.95,13.96150613,13.3778319913529,3.661979781
"3518",2018-08-17,18.1,13.96150613,13.4038083641517,3.688975524
"3519",2018-08-20,18.44,14.03659904,13.4038083641517,3.653835555
"3520",2018-08-21,19.26,14.1810085,13.36917320042,3.430314105
"3521",2018-08-22,19.76,14.23877228,13.3951495732188,3.582710333
"3522",2018-08-23,20.35,14.23877228,13.3864907822858,3.4418589
"3523",2018-08-24,20.63,14.23877228,13.3951495732188,3.539081776
"3524",2018-08-27,21.25,14.23877228,13.4211259460175,3.465578742
"3525",2018-08-28,20.64,14.32541795,13.4211259460175,3.359748097
"3526",2018-08-29,21.01,14.32541795,13.4297847369504,3.409773433
"3527",2018-08-30,21.12,14.46982741,13.4384435278833,3.450495527
"3528",2018-08-31,21.04,14.46982741,13.4384435278833,3.406312303
"3529",2018-09-03,20.11,14.15311525,13.4384435278833,3.431117353
"3530",2018-09-04,20.13,14.17008541,13.3376791580536,3.400022102
"3531",2018-09-05,20.32,14.17008541,13.3376791580536,3.411685957
"3532",2018-09-06,21.42,14.19836901,13.3634110149502,3.248476426
"3533",2018-09-07,23.17,14.20968246,13.3634110149502,3.412359624
"3534",2018-09-10,25.19,14.22665262,13.3805655862146,3.151496396
"3535",2018-09-11,24.11,14.22665262,13.3719883005824,3.384894103
"3536",2018-09-12,22.91,14.19836901,13.354833729318,3.384894103
"3537",2018-09-13,18.86,14.17008541,13.3376791580536,3.140007289
"3538",2018-09-14,19.93,14.15877197,13.3462564436858,3.657317329
"3539",2018-09-17,20.92,14.17574213,13.3205245867893,3.382670029
"3540",2018-09-18,20.19,14.14180181,13.3119473011571,3.365190068
"3541",2018-09-19,21.43,14.17574213,13.3205245867893,3.418717544
"3542",2018-09-20,21.98,14.15877197,13.3119473011571,3.484333069
"3543",2018-09-21,22.08,14.17574213,13.3033700155249,3.499152912
"3544",2018-09-24,22.37,14.17574213,13.2862154442605,3.499152912
"3545",2018-09-25,21.18,14.15877197,13.3033700155249,3.46372409
"3546",2018-09-26,20.19,14.15877197,13.2947927298927,3.500124405
"3547",2018-09-27,20.77,14.15877197,13.3205245867893,3.483116543
"3548",2018-09-28,21.15,14.14180181,13.3376791580536,3.49084138
"3549",2018-10-01,21.31,14.23237502,13.5318191950976,3.49084138
"3550",2018-10-02,20.93,14.21531664,13.5231114607379,3.49084138
"3551",2018-10-03,21.13,14.24374727,13.5231114607379,3.49084138
"3552",2018-10-04,21.29,14.24374727,13.5231114607379,3.49084138
"3553",2018-10-05,22.11,14.28355016,13.5405269294574,3.49084138
"3554",2018-10-08,21.87,14.35746981,13.5405269294574,3.547941667
"3555",2018-10-09,20.75,14.35746981,13.5144037263781,3.552198321
"3556",2018-10-10,19.43,14.35746981,13.5144037263781,3.370538156
"3557",2018-10-11,19.85,14.35746981,13.5231114607379,3.535053835
"3558",2018-10-12,20.36,14.27786403,13.5144037263781,3.763621888
"3559",2018-10-15,18.58,14.22668889,13.5144037263781,3.57609227
"3560",2018-10-16,19.28,14.27217791,13.5318191950976,3.56762633
"3561",2018-10-17,19.24,14.24374727,13.5318191950976,3.557594808
"3562",2018-10-18,19.73,14.24374727,13.5231114607379,3.465259838
"3563",2018-10-19,19.7,14.24374727,13.5318191950976,3.628229531
"3564",2018-10-22,19,14.24374727,13.5318191950976,3.685494769
"3565",2018-10-23,19.23,14.27217791,13.5318191950976,3.678758182
"3566",2018-10-24,19.61,14.27217791,13.5318191950976,3.718432197
"3567",2018-10-25,19.07,14.27217791,13.5318191950976,3.947718568
"3568",2018-10-26,18.27,14.27217791,13.5144037263781,3.882129529
"3569",2018-10-29,16.68,14.28355016,13.4882805232988,3.843722102
"3570",2018-10-30,16.02,14.24374727,13.4708650545792,3.647148056
"3571",2018-10-31,16.37,14.21531664,13.479572788939,3.878078712
"3572",2018-11-01,15.62,14.8906432,13.5921398279394,3.662979342
"3573",2018-11-02,17.07,14.8906432,13.5745448249259,3.787677773
"3574",2018-11-05,17.23,14.90849769,13.5833423264326,3.527397394
"3575",2018-11-06,17.56,14.93825517,13.5833423264326,3.675567185
"3576",2018-11-07,18.6,14.93825517,13.6185323324597,3.290899307
"3577",2018-11-08,19.57,14.93825517,13.6185323324597,3.292013957
"3578",2018-11-09,19.5,14.90849769,13.6273298339664,3.847324842
"3579",2018-11-12,20.49,14.90849769,13.6273298339664,3.559464169
"3580",2018-11-13,20.14,14.90849769,13.6449248369799,3.55899547
"3581",2018-11-14,19.74,14.90849769,13.6625198399934,3.539179331
"3582",2018-11-15,18.98,14.81922525,13.7065073475272,3.577802178
"3583",2018-11-16,19.1,14.75971029,13.7065073475272,3.442818007
"3584",2018-11-19,18.94,14.78946777,13.6977098460205,3.706096753
"3585",2018-11-20,19.45,14.75971029,13.6977098460205,3.676167064
"3586",2018-11-21,20.49,14.75971029,13.6713173415002,3.676022877
"3587",2018-11-22,20.91,14.78946777,13.6713173415002,4.146016151
"3588",2018-11-23,20.19,14.75971029,13.6713173415002,4.137390029
"3589",2018-11-26,19.82,14.81922525,13.6713173415002,3.809397667
"3590",2018-11-27,19.61,14.84898273,13.6713173415002,3.470930714
"3591",2018-11-28,19.29,14.81922525,13.6713173415002,4.019422127
"3592",2018-11-29,20.02,14.87874021,13.6713173415002,3.706440161
"3593",2018-11-30,20.49,14.87874021,13.6801148430069,3.448062506
"3594",2018-12-03,20.64,14.87874021,13.6592695286355,3.736804696
"3595",2018-12-04,20.73,14.87874021,13.6504854324756,3.812741194
"3596",2018-12-05,19.68,15.00308987,13.6417013363157,3.866929479
